incident_id,date,state,city_or_county,n_killed,n_injured,congressional_district,gun_stolen,gun_type,incident_characteristics,latitude,longitude,n_guns_involved,participant_age,participant_age_group,participant_gender,participant_relationship,participant_status,participant_type,state_house_district,state_senate_district
95536,2014-01-11,Pennsylvania,Harrisburg,1,0,4.0,,,Officer Involved Incident||Officer Involved Shooting - subject/suspect/perpetrator killed,40.309,-76.9,0,0::23,0::Adult 18+,0::Male,,0::Killed,0::Victim||1::Subject-Suspect,,
96066,2014-01-11,North Carolina,Middlesex,1,1,7.0,,,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)",35.703,-78.242,0,0::18||1::18||2::19,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Male,,0::Killed||1::Injured||2::Unharmed,0::Victim||1::Victim||2::Subject-Suspect,26.0,11.0
95205,2014-01-11,Ohio,Cleveland,1,0,11.0,,,"Shot - Dead (murder, accidental, suicide)",41.575,-81.575,0,0::30,0::Adult 18+,0::Male,,0::Killed,0::Victim,10.0,21.0
129985,2014-01-11,Ohio,Strongsville,1,0,16.0,,,"Shot - Dead (murder, accidental, suicide)||Suicide^",41.314,-81.832,0,0::88,0::Adult 18+,0::Male,,0::Killed,0::Victim,7.0,24.0
95225,2014-01-11,Maryland,Baltimore,1,0,7.0,,,"Shot - Dead (murder, accidental, suicide)",39.299,-76.614,0,0::28,0::Adult 18+,0::Male,,0::Killed,0::Victim,40.0,40.0
97646,2014-01-11,Texas,Overton,1,0,1.0,,,"Shot - Dead (murder, accidental, suicide)",32.344,-94.971,0,0::79,0::Adult 18+,0::Male,,0::Killed,0::Victim,11.0,1.0
95543,2014-01-11,Pennsylvania,Harrisburg,1,0,4.0,,,"Shot - Dead (murder, accidental, suicide)",40.273,-76.887,0,0::56||1::23,0::Adult 18+||1::Adult 18+,0::Female||1::Male,,0::Killed||1::Unharmed,0::Victim||1::Subject-Suspect,,
95417,2014-01-11,Illinois,Chicago,1,0,1.0,,,"Shot - Dead (murder, accidental, suicide)",41.782,-87.611,0,0::16||1::20,0::Teen 12-17||1::Adult 18+,0::Male||1::Male,,0::Killed||1::Unharmed,0::Victim||1::Subject-Suspect,5.0,3.0
96423,2014-01-11,Massachusetts,Methuen,1,0,3.0,,,"Shot - Dead (murder, accidental, suicide)||Suicide^",42.726,-71.184,0,0::25,0::Adult 18+,0::Male,,0::Killed,0::Victim,,
95401,2014-01-11,Indiana,Eaton,1,0,6.0,,,"Shot - Dead (murder, accidental, suicide)",40.335,-85.346,0,0::50,0::Adult 18+||1::Adult 18+,0::Male,,0::Killed||1::Unharmed,0::Victim||1::Subject-Suspect,31.0,26.0
95522,2014-01-12,District of Columbia,Washington,1,0,1.0,,,"Shot - Dead (murder, accidental, suicide)",38.862,-76.971,0,,1::Adult 18+,1::Male,,0::Killed||1::Unharmed,0::Victim||1::Subject-Suspect,,
95721,2014-01-12,Virginia,Chesterfield,2,0,4.0,,,"Shot - Dead (murder, accidental, suicide)||Suicide^||Murder/Suicide||Domestic Violence",37.422,-77.477,0,0::38||1::39,0::Adult 18+||1::Adult 18+,0::Male||1::Female,,0::Killed||1::Killed,0::Victim||1::Victim,70.0,11.0
96024,2014-01-12,Missouri,Saint Louis,1,0,1.0,,,"Shot - Dead (murder, accidental, suicide)",38.658,-90.259,0,0::23,0::Adult 18+,0::Male,,0::Killed,0::Victim,84.0,4.0
96030,2014-01-12,South Carolina,Columbia,1,0,6.0,,,Home Invasion||Home Invasion - subject/suspect/perpetrator killed||Defensive Use,34.001,-81.035,0,2::27,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Female||2::Male,,0::Unharmed||1::Unharmed||2::Killed,0::Victim||1::Victim||2::Subject-Suspect,72.0,20.0
95328,2014-01-12,California,Pomona,1,0,35.0,,,"Shot - Dead (murder, accidental, suicide)||Gang involvement",34.063,-117.732,0,0::18,0::Adult 18+,0::Male,,0::Killed,0::Victim,52.0,20.0
96096,2014-01-12,Kentucky,Saint Charles,1,0,1.0,,,Home Invasion||Home Invasion - subject/suspect/perpetrator killed,37.184,-87.596,0,0::40,0::Adult 18+,0::Male,,0::Killed,0::Subject-Suspect,,
95500,2014-01-12,Louisiana,Tallulah,0,6,5.0,0::Unknown,0::Unknown,"Shot - Wounded/Injured||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)||Bar/club incident - in or around establishment||Possession of gun by felon or prohibited person",32.399,-91.158,1,6::22||7::34||8::32||9::25||10::26||11::31||12::22||13::20,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+||4::Adult 18+||5::Adult 18+||6::Adult 18+||7::Adult 18+||8::Adult 18+||9::Adult 18+||10::Adult 18+||11::Adult 18+||12::Adult 18+||13::Adult 18+,6::Male||7::Male||8::Male||9::Male||10::Male||11::Male||12::Male||13::Male,,"0::Injured||1::Injured||2::Injured||3::Injured||4::Injured||5::Injured||6::Unharmed, Arrested||7::Unharmed, Arrested||8::Unharmed, Arrested||9::Unharmed, Arrested||10::Unharmed, Arrested||11::Unharmed, Arrested||12::Unharmed, Arrested||13::Unharmed, Arrested",0::Victim||1::Victim||2::Victim||3::Victim||4::Victim||5::Victim||6::Subject-Suspect||7::Subject-Suspect||8::Subject-Suspect||9::Subject-Suspect||10::Subject-Suspect||11::Subject-Suspect||12::Subject-Suspect||13::Subject-Suspect,19.0,34.0
95734,2014-01-12,Florida,Miami-Dade,1,0,24.0,,,"Shot - Dead (murder, accidental, suicide)",25.918,-80.204,0,,0::Adult 18+,0::Male,,0::Killed,0::Victim,107.0,36.0
95776,2014-01-12,District of Columbia,Washington,1,0,1.0,,,"Shot - Dead (murder, accidental, suicide)",38.862,-76.971,0,0::18,0::Adult 18+,0::Male,,0::Killed,0::Victim,,
95847,2014-01-12,Alabama,Blount,1,0,6.0,,,Accidental Shooting||Accidental Shooting - Death||Hunting accident,34.014,-86.5,0,0::37,0::Adult 18+,0::Male,,0::Killed,0::Victim,11.0,17.0
96272,2014-01-12,Kansas,Wichita,1,1,4.0,0::Unknown,0::Unknown,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Suicide^",37.654,-97.27,1,0::10||1::70,0::Child 0-11||1::Adult 18+,0::Male||1::Male,,0::Injured||1::Killed,0::Victim||1::Subject-Suspect,88.0,28.0
201938,2014-01-12,South Carolina,Winnsboro,1,1,5.0,,,Shot - Wounded/Injured||Suicide^||Domestic Violence,34.401,-81.096,0,0::26||1::25,0::Adult 18+||1::Adult 18+,0::Female||1::Male,,0::Injured||1::Killed,0::Victim||1::Subject-Suspect,41.0,17.0
174359,2014-01-12,California,Los Angeles,1,0,29.0,,,"Shot - Dead (murder, accidental, suicide)",34.169,-118.383,0,0::19,0::Adult 18+,0::Male,,0::Killed,0::Victim,39.0,18.0
95386,2014-01-12,Texas,Dallas,1,0,33.0,,,"Shot - Dead (murder, accidental, suicide)",32.706,-96.889,0,0::52,0::Adult 18+,0::Male,,0::Killed,0::Victim,111.0,23.0
95858,2014-01-12,California,Delano,1,0,21.0,,,"Shot - Dead (murder, accidental, suicide)",35.764,-119.234,0,0::20,0::Adult 18+,0::Male,,0::Killed,0::Victim,32.0,14.0
95579,2014-01-12,Illinois,Elgin,0,5,8.0,,,"Shot - Wounded/Injured||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)",42.04,-88.28,0,0::32||1::32||2::31||3::31||4::38||6::25,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+||4::Adult 18+||6::Adult 18+,0::Male||1::Male||2::Male||3::Female||4::Female||6::Male,,0::Injured||1::Injured||2::Injured||3::Injured||4::Injured||6::Unharmed,0::Victim||1::Victim||2::Victim||3::Victim||4::Victim||5::Victim||6::Subject-Suspect,43.0,22.0
95630,2014-01-12,Arkansas,Fontaine,1,0,1.0,,,"Shot - Dead (murder, accidental, suicide)||Child Involved Incident||Child killed self",36.002,-90.812,0,0::3||1::23,0::Child 0-11||1::Adult 18+,0::Male||1::Male,,0::Killed||1::Unharmed,0::Victim||1::Subject-Suspect,60.0,20.0
95503,2014-01-12,Colorado,Denver,1,0,1.0,,,"Shot - Dead (murder, accidental, suicide)",39.767,-104.971,0,0::67||1::34,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Killed||1::Unharmed,0::Victim||1::Subject-Suspect,8.0,33.0
98361,2014-01-12,South Carolina,North Augusta,2,0,2.0,,,Murder/Suicide,33.515,-81.951,0,0::52||1::21,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Killed||1::Killed,0::Victim||1::Victim,83.0,24.0
95905,2014-01-12,Pennsylvania,Philadelphia,1,0,2.0,,,"Shot - Dead (murder, accidental, suicide)",40.051,-75.174,0,0::25,0::Adult 18+,0::Male,,0::Killed,0::Victim,,
95894,2014-01-12,California,Fillmore,1,1,26.0,,,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)",34.432,-118.93,0,,0::Adult 18+||1::Teen 12-17,0::Male||1::Male,,0::Killed||1::Injured,0::Victim||1::Victim,37.0,19.0
95339,2014-01-12,Ohio,Columbus,1,0,3.0,,,"Shot - Dead (murder, accidental, suicide)",39.977,-82.842,0,0::27,0::Adult 18+,0::Male,,0::Killed,0::Victim,26.0,15.0
95331,2014-01-12,Ohio,Cincinnati,1,0,1.0,,,"Shot - Dead (murder, accidental, suicide)||Accidental Shooting||Accidental/Negligent Discharge||Drug involvement||Domestic Violence",39.094,-84.573,0,0::11||1::34,0::Child 0-11||1::Adult 18+,0::Female||1::Male,,0::Killed,0::Victim||1::Subject-Suspect,29.0,8.0
95843,2014-01-12,Alabama,Tallapoosa,1,0,3.0,,,Accidental Shooting||Accidental Shooting - Death||Hunting accident,32.872,-85.914,0,0::50,0::Adult 18+,0::Male,,0::Killed,0::Victim,81.0,27.0
96050,2014-01-12,Connecticut,Hartford,1,0,1.0,,,Home Invasion||Home Invasion - Resident injured||Pistol-whipping,41.737,-72.692,0,0::33,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+||4::Adult 18+,0::Male,,0::Killed||1::Unharmed||2::Unharmed||3::Unharmed||4::Unharmed,0::Victim||1::Victim||2::Subject-Suspect||3::Subject-Suspect||4::Subject-Suspect,6.0,1.0
96062,2014-01-12,Pennsylvania,Chester,1,1,1.0,,,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Armed robbery with injury/death and/or evidence of DGU found||Possession (gun(s) found during commission of other crimes)||Brandishing/flourishing/open carry/lost/found||Defensive Use",39.831,-75.392,0,1::31,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Injured||1::Killed,0::Victim||1::Subject-Suspect,,
95527,2014-01-12,Pennsylvania,Wayne,2,0,7.0,,,"Shot - Dead (murder, accidental, suicide)||Suicide^||Murder/Suicide",40.039,-75.387,0,0::49||1::48,0::Adult 18+||1::Adult 18+,0::Male||1::Female,,0::Killed||1::Killed,0::Victim||1::Victim,,
95519,2014-01-12,Florida,Lauderdale Lakes,1,0,20.0,,,"Shot - Dead (murder, accidental, suicide)",26.168,-80.203,0,0::29||1::27,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Killed||1::Unharmed,0::Victim||1::Subject-Suspect,94.0,31.0
95516,2014-01-12,Montana,Kalispell,1,0,1.0,,,"Shot - Dead (murder, accidental, suicide)",48.192,-114.317,0,,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Killed||1::Unharmed,0::Victim||1::Subject-Suspect,,
95796,2014-01-12,Maryland,Baltimore,1,0,7.0,,,"Shot - Dead (murder, accidental, suicide)",39.331,-76.67,0,,0::Adult 18+,,,0::Killed,0::Victim,40.0,40.0
95550,2014-01-12,Alabama,Huntsville,0,5,5.0,,,"Shot - Wounded/Injured||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)",34.737,-86.652,0,0::21||1::20||2::31||3::16||4::17||5::15,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Teen 12-17||4::Teen 12-17||5::Teen 12-17,0::Male||1::Male||2::Male,,0::Injured||1::Injured||2::Injured||3::Injured||4::Injured||5::Unharmed,0::Victim||1::Victim||2::Victim||3::Victim||4::Victim||5::Subject-Suspect,53.0,2.0
95790,2014-01-12,Maryland,Baltimore,1,0,7.0,,,"Shot - Dead (murder, accidental, suicide)",39.329,-76.661,0,,0::Adult 18+,0::Male,,0::Killed,0::Victim,40.0,40.0
95540,2014-01-12,Alabama,Selma,1,0,7.0,,,"Shot - Dead (murder, accidental, suicide)||Armed robbery with injury/death and/or evidence of DGU found",32.416,-87.024,0,0::62||1::22||2::21,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Male,,0::Killed||1::Unharmed||2::Unharmed,0::Victim||1::Subject-Suspect||2::Subject-Suspect,67.0,23.0
95783,2014-01-12,Arizona,Scottsdale,1,0,9.0,,,Officer Involved Incident||Officer Involved Shooting - subject/suspect/perpetrator killed,33.48,-111.894,0,0::35,0::Adult 18+,0::Male,,0::Killed,0::Victim,23.0,23.0
114209,2014-01-12,Kansas,Wichita,1,0,4.0,,,"Shot - Dead (murder, accidental, suicide)||Suicide^",37.683,-97.393,0,0::69,0::Adult 18+,0::Male,,0::Killed,0::Victim,95.0,25.0
96015,2014-01-12,California,Victorville,1,0,8.0,,,Officer Involved Incident||Officer Involved Shooting - subject/suspect/perpetrator killed,34.526,-117.3,0,,,0::Male,,0::Killed,0::Victim,33.0,21.0
96221,2014-01-13,Illinois,Aurora,1,0,11.0,0::Unknown,0::Unknown,"Shot - Dead (murder, accidental, suicide)||Domestic Violence",41.764,-88.327,1,0::22||1::45,0::Adult 18+||1::Adult 18+,0::Female||1::Male,,"0::Killed||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect,83.0,42.0
96227,2014-01-13,Illinois,Aurora,1,0,11.0,0::Unknown,0::Unknown,"Shot - Dead (murder, accidental, suicide)||Drug involvement||Armed robbery with injury/death and/or evidence of DGU found",41.773,-88.314,1,0::20||1::19||2::18,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Male,,0::Killed||1::Unharmed||2::Unharmed,0::Victim||1::Subject-Suspect||2::Subject-Suspect,83.0,42.0
225305,2014-01-13,Texas,San Antonio,1,0,23.0,0::Unknown,0::Unknown,"Shot - Dead (murder, accidental, suicide)||Gang involvement",29.357,-98.531,1,0::31||1::36,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,"0::Killed||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect,,19.0
590647,2014-01-13,Pennsylvania,Stroudsburg,1,0,17.0,,,"Shot - Dead (murder, accidental, suicide)||Drive-by (car to street, car to car)||Gang involvement||Drug involvement||Possession of gun by felon or prohibited person",40.977,-75.28,0,0::39||1::23||2::22||3::19,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+||4::Adult 18+,0::Male||1::Female||2::Female||3::Male||4::Male,,0::Killed||1::Arrested||2::Arrested||3::Arrested||4::Arrested,0::Victim||1::Subject-Suspect||2::Subject-Suspect||3::Subject-Suspect||4::Subject-Suspect,,
96355,2014-01-13,Mississippi,Claiborne,1,0,2.0,,,"Shot - Dead (murder, accidental, suicide)",32.033,-91.001,0,0::32||1::20,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Killed||1::Unharmed,0::Victim||1::Subject-Suspect,85.0,36.0
96320,2014-01-13,California,Winton,1,1,16.0,,,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)",37.384,-120.605,0,0::26||1::45,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Killed||1::Injured,0::Victim||1::Victim,21.0,12.0
95785,2014-01-13,Florida,Miami,1,0,24.0,,,"Shot - Dead (murder, accidental, suicide)",25.918,-80.196,0,,0::Adult 18+,0::Male,,0::Killed,0::Victim,107.0,36.0
95788,2014-01-13,Louisiana,Baton Rouge,1,0,2.0,,,"Shot - Dead (murder, accidental, suicide)",30.438,-91.182,0,0::16||1::19,0::Teen 12-17||1::Adult 18+,0::Male||1::Male,,0::Killed||1::Unharmed,0::Victim||1::Subject-Suspect,67.0,14.0
95880,2014-01-13,Florida,West Palm Beach,3,0,22.0,,,"Shot - Dead (murder, accidental, suicide)||Suicide^||Murder/Suicide",26.69,-80.052,0,0::48||1::15||2::16,0::Adult 18+||1::Teen 12-17||2::Teen 12-17,0::Female||1::Female||2::Male,,0::Killed||1::Killed||2::Killed,0::Victim||1::Victim||2::Victim,89.0,27.0
95930,2014-01-13,Maryland,Prince George's County,1,0,4.0,,,"Shot - Dead (murder, accidental, suicide)",38.872,-76.834,0,0::32||1::36,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Killed||1::Unharmed,0::Victim||1::Subject-Suspect,25.0,25.0
174354,2014-01-13,California,Los Angeles,1,0,40.0,,,"Shot - Dead (murder, accidental, suicide)",33.97,-118.262,0,0::42,0::Adult 18+,0::Male,,0::Killed,0::Victim,59.0,30.0
96168,2014-01-13,Ohio,Columbus,1,0,3.0,,,"Shot - Dead (murder, accidental, suicide)",39.999,-82.979,0,0::14||1::16,0::Teen 12-17||1::Teen 12-17,0::Male||1::Male,,0::Killed||1::Unharmed,0::Victim||1::Subject-Suspect,25.0,15.0
167545,2014-01-13,Georgia,Richmond County,1,0,12.0,,,"Shot - Dead (murder, accidental, suicide)",33.462,-81.942,0,0::34,0::Adult 18+,0::Male,,0::Killed,0::Victim,125.0,22.0
96371,2014-01-13,Arkansas,Searcy,1,0,2.0,,,"Shot - Dead (murder, accidental, suicide)",35.233,-91.745,0,0::65||1::24,0::Adult 18+||1::Adult 18+,0::Female||1::Male,,0::Killed||1::Unharmed,0::Victim||1::Subject-Suspect,46.0,28.0
96368,2014-01-13,Arkansas,Little Rock,1,0,2.0,,,"Shot - Dead (murder, accidental, suicide)",34.718,-92.288,0,0::24||1::20,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Killed||1::Unharmed,0::Victim||1::Subject-Suspect,36.0,30.0
96185,2014-01-13,Michigan,Detroit,0,4,13.0,,,"Shot - Wounded/Injured||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)||Brandishing/flourishing/open carry/lost/found",42.387,-83.092,0,0::23||1::38||2::22||3::32||4::46,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+||4::Adult 18+,0::Female||1::Female||2::Female||3::Male||4::Male,,0::Injured||1::Injured||2::Injured||3::Injured||4::Unharmed,0::Victim||1::Victim||2::Victim||3::Victim||4::Subject-Suspect,6.0,1.0
225308,2014-01-13,Texas,San Antonio,1,0,20.0,,,"Shot - Dead (murder, accidental, suicide)||Gang involvement",29.469,-98.528,0,1::36,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,"0::Killed||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect,116.0,26.0
219577,2014-01-13,Pennsylvania,Philadelphia,1,0,2.0,,,"Shot - Dead (murder, accidental, suicide)",40.044,-75.158,0,,0::Adult 18+,0::Male,,0::Killed,0::Victim,,
95854,2014-01-13,Maryland,Baltimore,1,0,7.0,,,Officer Involved Incident||Officer Involved Shooting - subject/suspect/perpetrator killed,39.31,-76.592,0,,0::Adult 18+,0::Male,,0::Killed,0::Victim||1::Subject-Suspect,45.0,45.0
95966,2014-01-13,Montana,Marion,1,0,1.0,,,"Shot - Dead (murder, accidental, suicide)",48.081,-114.748,0,0::60||1::52,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Killed||1::Unharmed,0::Victim||1::Subject-Suspect,,
95779,2014-01-13,Indiana,Eaton,1,0,6.0,,,"Shot - Dead (murder, accidental, suicide)||Armed robbery with injury/death and/or evidence of DGU found||Car-jacking",40.339,-85.343,0,0::50,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Killed||1::Unharmed,0::Victim||1::Subject-Suspect,31.0,26.0
95738,2014-01-13,Florida,Wesley Chapel,1,1,12.0,,,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)",28.236,-82.352,0,2::71,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Female||2::Male,,0::Killed||1::Injured||2::Unharmed,0::Victim||1::Victim||2::Subject-Suspect,38.0,17.0
96103,2014-01-13,North Carolina,Wayne County,2,0,1.0,,,"Shot - Dead (murder, accidental, suicide)||Suicide^",35.356,-77.974,0,0::16||1::15,0::Teen 12-17||1::Teen 12-17,0::Male||1::Female,,0::Killed||1::Killed,0::Victim||1::Victim,21.0,7.0
96404,2014-01-13,California,Los Angeles,1,0,40.0,,,"Shot - Dead (murder, accidental, suicide)",33.97,-118.263,0,0::43||1::26,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Killed||1::Unharmed,0::Victim||1::Subject-Suspect,59.0,30.0
96032,2014-01-13,Missouri,Kansas City,1,0,5.0,,,"Shot - Dead (murder, accidental, suicide)",39.086,-94.549,0,,,,,0::Killed,0::Victim,23.0,9.0
96755,2014-01-13,Pennsylvania,Philadelphia,1,0,2.0,,,"Shot - Dead (murder, accidental, suicide)",39.964,-75.172,0,0::22,0::Adult 18+,0::Male,,0::Killed,0::Victim,,
96234,2014-01-13,California,East Palo Alto,1,0,14.0,,,"Shot - Dead (murder, accidental, suicide)",37.466,-122.147,0,0::19,0::Adult 18+,0::Male,,0::Killed,0::Victim,24.0,13.0
96239,2014-01-13,Tennessee,Memphis,1,0,8.0,,,"Shot - Dead (murder, accidental, suicide)",35.081,-89.85,0,,0::Adult 18+,0::Male,,0::Killed,0::Victim,83.0,31.0
96757,2014-01-13,Pennsylvania,Philadelphia,1,0,2.0,,,"Shot - Dead (murder, accidental, suicide)",39.953,-75.165,0,0::35,0::Adult 18+,0::Male,,0::Killed,0::Victim,,
96677,2014-01-14,Alabama,Hartselle,1,0,5.0,,,"Shot - Dead (murder, accidental, suicide)",34.486,-86.881,0,0::35||1::47,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Killed||1::Unharmed,0::Victim||1::Subject-Suspect,4.0,3.0
96414,2014-01-14,Missouri,Kansas City,1,2,5.0,,,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Drive-by (car to street, car to car)",39.035,-94.522,0,,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Male,,0::Killed||1::Injured||2::Injured,0::Victim||1::Victim||2::Victim,22.0,9.0
96552,2014-01-14,Virginia,Norfolk,1,0,2.0,,,"Shot - Dead (murder, accidental, suicide)",36.932,-76.208,0,0::19,0::Adult 18+,0::Male,,0::Killed,0::Victim,83.0,6.0
96523,2014-01-14,Ohio,Columbus,1,0,3.0,,,"Shot - Dead (murder, accidental, suicide)",39.979,-82.986,0,0::27||1::34,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Killed||1::Unharmed,0::Victim||1::Subject-Suspect,18.0,15.0
97108,2014-01-14,Massachusetts,New Bedford,2,0,9.0,,,Murder/Suicide,41.606,-70.911,0,0::22||1::22,0::Adult 18+||1::Adult 18+,0::Male||1::Female,,0::Killed||1::Killed,0::Victim||1::Victim,,
96237,2014-01-14,Tennessee,Memphis,1,0,9.0,,,"Shot - Dead (murder, accidental, suicide)",35.143,-89.956,0,0::22,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Killed||1::Unharmed,0::Victim||1::Subject-Suspect,93.0,31.0
97456,2014-01-14,Florida,Lakeland,1,0,15.0,,,"Shot - Dead (murder, accidental, suicide)",28.055,-81.982,0,0::33,0::Adult 18+,0::Male,,0::Killed,0::Victim,40.0,15.0
183394,2014-01-14,Florida,Fort Pierce,1,0,18.0,,,"Shot - Dead (murder, accidental, suicide)||Officer Involved Incident||Officer Involved Shooting - subject/suspect/perpetrator killed||Brandishing/flourishing/open carry/lost/found||Defensive Use",27.466,-80.354,0,0::30,0::Adult 18+,0::Male,,0::Killed,0::Victim,84.0,32.0
96188,2014-01-14,Florida,Lake Park,1,0,20.0,,,"Shot - Dead (murder, accidental, suicide)",26.799,-80.071,0,,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Killed||1::Unharmed,0::Victim||1::Subject-Suspect,88.0,27.0
174352,2014-01-14,California,Los Angeles,1,0,37.0,,,"Shot - Dead (murder, accidental, suicide)",33.984,-118.293,0,0::58,0::Adult 18+,0::Male,,0::Killed,0::Victim,59.0,30.0
96805,2014-01-14,Arizona,Tucson,1,0,2.0,,,"Shot - Dead (murder, accidental, suicide)",32.209,-110.818,0,0::35,0::Adult 18+,0::Male,,0::Killed,0::Victim,10.0,10.0
96377,2014-01-14,Texas,Houston,1,0,7.0,,,"Shot - Dead (murder, accidental, suicide)",29.738,-95.496,0,,0::Adult 18+,0::Female,,0::Killed,0::Victim,133.0,17.0
96706,2014-01-14,Utah,Syracuse,3,0,1.0,,,"Shot - Dead (murder, accidental, suicide)||Suicide^||Murder/Suicide||Domestic Violence",41.097,-112.068,0,0::32||1::13||2::7,0::Adult 18+||1::Teen 12-17||2::Child 0-11,0::Female||1::Female||2::Female,,0::Killed||1::Killed||2::Killed,0::Victim||1::Victim||2::Victim,14.0,21.0
